scope,scope_label,detector,feature,feature_label,n,rh_positive,rh_rate,score_mean_rh_positive,score_mean_rh_negative,score_mean_difference,score_mean_difference_ci_low,score_mean_difference_ci_high,raw_point_biserial_r,raw_r_ci_low,raw_r_ci_high,adjusted_r,adjusted_r_ci_low,adjusted_r_ci_high,adjusted_risk_difference_per_10_points,adjusted_risk_difference_ci_low,adjusted_risk_difference_ci_high,within_cell_permutation_p,strata,informative_strata,detector_family_bh_q
full-static,"Full, static",gemini-3.1-pro-preview,baseline_score,Baseline score,179,12,0.0670391061452514,54.0,60.119760479041915,-6.119760479041915,-24.544344995074788,15.335973809843992,-0.05949446965702798,-0.22753323396919561,0.13594824358954,0.11795905250077438,-0.04208925678937073,0.2983960408678095,0.02061383417315621,-0.008223134728390178,0.05103368083698311,0.2575742425757424,60,8,0.9416391694163916
full-static,"Full, static",gemini-3.1-pro-preview,final_score,Final score,179,12,0.0670391061452514,95.91666666666667,97.95808383233533,-2.041417165668662,-8.712125350140063,2.4432468510405196,-0.08460336202696471,-0.29860166769866386,0.09127943387902933,-0.021443631020879445,-0.14345558193409616,0.0,-0.014714537963507943,-0.33783783783783783,0.0,1.0,60,1,1.0
full-static,"Full, static",gemini-3.1-pro-preview,score_gain,Final minus baseline score,179,12,0.0670391061452514,41.916666666666664,37.83832335329341,4.078343313373253,-14.20670252824099,19.158919224488095,0.0424527680253041,-0.1370125365728853,0.19591147929585204,-0.12714137050537172,-0.31168555866224995,0.03618620090123078,-0.022888393761393566,-0.053126432425652154,0.006966659946198331,0.2293770622937706,60,8,0.9416391694163916
full-static,"Full, static",gemini-3.1-pro-preview,mean_post_score,Mean score after baseline,179,12,0.0670391061452514,95.7,97.61437125748503,-1.9143712574850298,-8.953545459264081,2.715206208350326,-0.07780316114386655,-0.2843297354464593,0.10792577277291422,0.0020756446259478714,-0.07084626167703911,0.08768130269794194,0.0013786561962324088,-0.10258443038182005,0.11606666504754153,1.0,60,3,1.0
full-prospective,"Full, prospective",three-model-majority,baseline_score,Baseline score,174,17,0.09770114942528736,59.23529411764706,60.4140127388535,-1.1787186212064427,-18.458352021825075,15.492390891628693,-0.01377341739686288,-0.2056397954944407,0.18287552853474207,0.1632785465962219,0.006185962075216244,0.31788852453146577,0.0331228859067139,0.001321347031344253,0.06447906751163975,0.13978602139786023,60,11,1.0
full-prospective,"Full, prospective",three-model-majority,final_score,Final score,174,17,0.09770114942528736,92.47058823529412,95.42038216560509,-2.9497939303109746,-8.801995505980432,2.365558093761943,-0.09151135317084393,-0.22538542696426034,0.0867173183189231,0.19522792167526384,-0.23712200449805876,0.5607146724845398,0.09357314954894377,-0.12549006252454872,0.2368783651220906,0.29587041295870414,60,7,1.0
full-prospective,"Full, prospective",three-model-majority,score_gain,Final minus baseline score,174,17,0.09770114942528736,33.23529411764706,35.00636942675159,-1.771075309104532,-17.163870923292926,14.04997938620061,-0.021726917065133813,-0.207365819020845,0.16630685137658716,-0.07104665043709071,-0.2742541277693223,0.16413430026471543,-0.012696483930769116,-0.049454138922536736,0.03483255831294004,0.5413458654134586,60,11,1.0
full-prospective,"Full, prospective",three-model-majority,mean_post_score,Mean score after baseline,174,17,0.09770114942528736,94.61764705882352,95.82675159235669,-1.2091045335331643,-5.167983483907406,2.266124881655959,-0.04622940345922765,-0.17387667472804824,0.09137959554532289,0.22558035002236618,-0.15918954410613426,0.45323662488603306,0.1336544693763448,-0.1534009301142401,0.278230204438822,0.29347065293470653,60,11,1.0
full-prospective,"Full, prospective",complete-panel-any-detector,baseline_score,Baseline score,174,56,0.3218390804597701,52.982142857142854,63.771186440677965,-10.789043583535111,-24.088489596203072,4.628930602226008,-0.19836965683034413,-0.4474419899081723,0.08602829815972701,-0.09859021028301637,-0.2984649908062598,0.10001758757162972,-0.024791978239267678,-0.09220895320977042,0.027117663397956106,0.29127087291270876,60,15,0.7359264073592641
full-prospective,"Full, prospective",complete-panel-any-detector,final_score,Final score,174,56,0.3218390804597701,91.94642857142857,96.64406779661017,-4.697639225181604,-10.579583821233406,0.11376801552105875,-0.22931036739616514,-0.40948282600325886,0.006833969875030831,-0.03206461505793577,-0.19412363389763784,0.08042021204648084,-0.019050820866252028,-0.13936161669654604,0.044805421026121846,0.811018898110189,60,8,0.9083411658834117
full-prospective,"Full, prospective",complete-panel-any-detector,score_gain,Final minus baseline score,174,56,0.3218390804597701,38.964285714285715,32.8728813559322,6.091404358353515,-7.901372154692075,18.35393732654948,0.11758156547051173,-0.14617520420997154,0.3672361720494324,0.07489576484120271,-0.13279418069458546,0.27497551637042617,0.016591110903397672,-0.0322391135909053,0.07138670143683244,0.44265573442655737,60,16,0.8026355259210921
full-prospective,"Full, prospective",complete-panel-any-detector,mean_post_score,Mean score after baseline,174,56,0.3218390804597701,93.70357142857142,96.66016949152544,-2.956598062954015,-7.235280424764595,0.7590048082515792,-0.17787194667184983,-0.39578378089700306,0.05410183156352305,0.014106048966488455,-0.17827698083369434,0.12673318600770386,0.010360147850440576,-0.23343473656844183,0.06729791526212058,0.9863013698630136,60,16,1.0
full-prospective,"Full, prospective",gpt-5.6-sol,baseline_score,Baseline score,180,58,0.32222222222222224,51.758620689655174,63.49180327868852,-11.733182589033348,-25.329369920028466,4.193864832421596,-0.2137436220588194,-0.4615883177598665,0.0742367444384009,-0.07942073794500645,-0.2799631439552319,0.13729217789610754,-0.020232096503282945,-0.0863289400172877,0.03605556536356078,0.3725627437256274,60,16,0.8693130686931306
full-prospective,"Full, prospective",gpt-5.6-sol,final_score,Final score,180,58,0.32222222222222224,91.87931034482759,96.5327868852459,-4.6534765404183105,-9.93243261077158,0.0782498961308488,-0.2254396884283587,-0.38306858057782583,0.004763549389851341,-0.010341370082711965,-0.1730014118860219,0.07987494043791561,-0.005194419709112494,-0.1310726799069386,0.04189651852309038,0.9667033296670333,60,9,1.0
full-prospective,"Full, prospective",gpt-5.6-sol,score_gain,Final minus baseline score,180,58,0.32222222222222224,40.12068965517241,33.040983606557376,7.079706048615037,-6.782212261422789,18.936544956225802,0.136393449283228,-0.12587770694188927,0.378589178586785,0.062103945111610374,-0.14678310278236922,0.24176265043266126,0.013245919186513246,-0.033540641978695454,0.05636097518665527,0.48565143485651435,60,17,0.9075092490750925
full-prospective,"Full, prospective",gpt-5.6-sol,mean_post_score,Mean score after baseline,180,58,0.32222222222222224,93.54137931034484,96.48688524590163,-2.9455059355567954,-6.785869176978027,0.7191380445614459,-0.17065311081180898,-0.3454689174113413,0.049502683749133664,0.045574945487898366,-0.15765544633998768,0.1497557969213157,0.03030925850285272,-0.21657259771435786,0.10337673100806365,0.8374162583741626,60,17,0.9948338499483386
full-prospective,"Full, prospective",claude-opus-4-8,baseline_score,Baseline score,177,10,0.05649717514124294,61.5,60.34730538922156,1.1526946107784397,-26.044068113772454,21.97836257309941,0.01052277415718716,-0.19891233928217245,0.21660623887589597,0.20679044668852642,0.03260429505328739,0.38616417592645064,0.0327970356897536,0.0037661644199127493,0.06623895357069726,0.055194480551944806,60,7,0.32420757924207577
full-prospective,"Full, prospective",claude-opus-4-8,final_score,Final score,177,10,0.05649717514124294,88.9,95.59281437125749,-6.692814371257484,-16.96334118910773,1.519403385631694,-0.16248526769157773,-0.3201621725260755,0.04390582917709113,0.18937403137613493,-0.36348378141680154,0.6221108710502751,0.0722810556396033,-0.14747420469226152,0.22078466602181823,0.39946005399460055,60,6,0.8391792399707397
full-prospective,"Full, prospective",claude-opus-4-8,score_gain,Final minus baseline score,177,10,0.05649717514124294,27.4,35.24550898203593,-7.8455089820359305,-24.601764705882353,16.765436479981204,-0.07520623695240933,-0.2529779275614427,0.13262840527722888,-0.11330652296906411,-0.3881207149720945,0.1937755460968812,-0.015895122468134064,-0.05274598644577352,0.03240269557747438,0.38976102389761025,60,7,0.8391792399707397
full-prospective,"Full, prospective",claude-opus-4-8,mean_post_score,Mean score after baseline,177,10,0.05649717514124294,92.57000000000001,95.97065868263473,-3.4006586826347274,-9.869411764705863,1.2730294117647274,-0.10173024841744513,-0.2390116308197816,0.04384807353544415,0.26818033475681174,-0.18466790947539216,0.5017922170304763,0.1265181319828935,-0.12315342775450171,0.24767238483939183,0.32826717328267174,60,7,0.8391792399707397
full-prospective,"Full, prospective",gemini-3.1-pro-preview,baseline_score,Baseline score,177,9,0.05084745762711865,49.333333333333336,60.13690476190476,-10.803571428571423,-25.588023044819458,11.968779718800851,-0.09209660997301085,-0.2288708060746446,0.08411138223006746,-0.0016950099380842831,-0.11136661717377104,0.13365714641006776,-0.0002968827313211292,-0.022547049976375758,0.024910731155263124,0.9893010698930107,60,8,1.0
full-prospective,"Full, prospective",gemini-3.1-pro-preview,final_score,Final score,177,9,0.05084745762711865,95.88888888888889,94.89880952380952,0.9900793650793673,-4.534984577206517,7.349556213017751,0.0224095073816511,-0.1577245709101543,0.1356680277346027,0.10064946747832342,-0.13833888665695276,0.41740639443893196,0.034134758088453544,-0.06250982704402515,0.18457788236203027,0.48525147485251474,60,4,0.9610675296106752
full-prospective,"Full, prospective",gemini-3.1-pro-preview,score_gain,Final minus baseline score,177,9,0.05084745762711865,46.55555555555556,34.76190476190476,11.793650793650798,-7.818493704921373,26.554199735449725,0.10629745202792083,-0.05697669902343197,0.2336770948172419,0.044693507212338626,-0.11216561511136822,0.18816993204918023,0.006518189178433716,-0.01774851321214749,0.031029770201730474,0.6771322867713229,60,8,0.9610675296106752
full-prospective,"Full, prospective",gemini-3.1-pro-preview,mean_post_score,Mean score after baseline,177,9,0.05084745762711865,96.18888888888888,95.42619047619048,0.7626984126983984,-2.4432857142857087,4.773670345552497,0.020648482937225477,-0.10528372846003141,0.10323013489434053,0.10994980658779716,-0.06826375521895892,0.41546459460077995,0.049375198818117784,-0.05371582843844231,0.28908546575721283,0.23797620237976203,60,8,0.9416391694163916
semi-static,"Semi, static",three-model-majority,baseline_score,Baseline score,173,11,0.06358381502890173,16.636363636363637,9.716049382716049,6.920314253647588,-6.671262550000815,25.151529356060607,0.08194397087277666,-0.07737280031842383,0.2732689215488188,0.10521699352018724,-0.1120447455916971,0.3289171567659601,0.011592267775316358,-0.01242250987084511,0.03982677160477391,0.34266573342665735,60,7,1.0
semi-static,"Semi, static",three-model-majority,final_score,Final score,173,11,0.06358381502890173,89.0,80.62345679012346,8.376543209876544,-1.0970944741533089,17.63302961448155,0.07835941604771045,-0.010209781304901498,0.15046406666578319,0.037707758390767225,-0.09615237864660355,0.164809768394241,0.003949652896823546,-0.011257045861647538,0.017833527340265855,0.7442255774422558,60,7,1.0
semi-static,"Semi, static",three-model-majority,score_gain,Final minus baseline score,173,11,0.06358381502890173,72.36363636363636,70.9074074074074,1.456228956228955,-17.45547629640318,17.656869952659424,0.010952243805358983,-0.1224586890402952,0.12511894111502617,-0.04643752603761,-0.22721121816791892,0.1186397024951031,-0.0036242753352835402,-0.01888865294016215,0.00866118624662579,0.6448355164483551,60,10,1.0
semi-static,"Semi, static",three-model-majority,mean_post_score,Mean score after baseline,173,11,0.06358381502890173,81.84545454545456,74.35555555555554,7.489898989899018,-2.4534080727434406,17.672081058538065,0.07292727479261817,-0.02371621475344537,0.15596552482066542,0.010472476753075843,-0.11259044739353591,0.13383807923421104,0.001211853804902918,-0.016171057512924483,0.015017679883570069,0.9361063893610639,60,10,1.0
semi-static,"Semi, static",complete-panel-any-detector,baseline_score,Baseline score,173,55,0.3179190751445087,9.018181818181818,10.686440677966102,-1.6682588597842845,-8.160369452096726,5.36823246498483,-0.037698418167523146,-0.17822278494871402,0.12221737503343119,-0.06186225093617095,-0.2493304866168171,0.14593736636226887,-0.012381270294055172,-0.05041874952728078,0.033939483277980596,0.5446455354464553,60,20,0.8026355259210921
semi-static,"Semi, static",complete-panel-any-detector,final_score,Final score,173,55,0.3179190751445087,83.38181818181818,80.11864406779661,3.2631741140215667,-6.424172299569545,12.07722788138195,0.058255254442490204,-0.11045289798606563,0.22039113563190593,0.09153453485853341,-0.1674340572660946,0.3538594899237576,0.017416872149187163,-0.030342706387242784,0.07334638660734977,0.36346365363463656,60,26,0.7359264073592641
semi-static,"Semi, static",complete-panel-any-detector,score_gain,Final minus baseline score,173,55,0.3179190751445087,74.36363636363636,69.4322033898305,4.931432973805855,-7.184670602600441,15.385653353495806,0.07078073591955848,-0.09571662396683084,0.23350370798664033,0.11202616166056698,-0.11372081233098016,0.3286972497276412,0.01588285367521315,-0.015059669264779347,0.04909649406300187,0.2625737426257374,60,31,0.7359264073592641
semi-static,"Semi, static",complete-panel-any-detector,mean_post_score,Mean score after baseline,173,55,0.3179190751445087,77.40545454545453,73.6322033898305,3.7732511556240382,-4.9087195168110105,11.64644505843444,0.070112949334149,-0.08690272000146027,0.22192336167043492,0.09707978880037217,-0.14265729947256528,0.36586549513107575,0.020407350261569597,-0.02936255146259959,0.0815764316298247,0.30726927307269275,60,33,0.7359264073592641
semi-static,"Semi, static",gpt-5.6-sol,baseline_score,Baseline score,180,53,0.29444444444444445,9.358490566037736,10.881889763779528,-1.5233991977417922,-7.731470114763463,5.282348693395849,-0.03364678878888616,-0.16783763843718325,0.11292010456922663,-0.04027737142294499,-0.20525117237375592,0.14911294256626526,-0.007990268568430088,-0.04125760127159507,0.033922314922602385,0.6742325767423257,60,18,0.9075092490750925
semi-static,"Semi, static",gpt-5.6-sol,final_score,Final score,180,53,0.29444444444444445,84.45283018867924,77.33070866141732,7.122121527261925,-2.9754129228329753,15.677320612476896,0.11750357229053189,-0.04609953563187059,0.2671766807331782,0.15694352638696926,-0.096581707962446,0.40099559603854373,0.027789125663851333,-0.016544714115217237,0.07773987722675733,0.0908909109089091,60,26,0.3020586830205868
semi-static,"Semi, static",gpt-5.6-sol,score_gain,Final minus baseline score,180,53,0.29444444444444445,75.09433962264151,66.44881889763779,8.64552072500372,-3.590037889273417,18.957613341590978,0.11680084426729057,-0.04501406104965755,0.26927043698025777,0.14697728109666067,-0.05882353130399311,0.3533694249300132,0.01982966893554116,-0.007498096524282285,0.04971224844027161,0.12118788121187882,60,30,0.33932606739326066
semi-static,"Semi, static",gpt-5.6-sol,mean_post_score,Mean score after baseline,180,53,0.29444444444444445,77.9245283018868,71.34409448818897,6.580433813697823,-2.650307285837188,14.719197167714917,0.11352683931952866,-0.043825055154916644,0.26450608236444584,0.15361087241554497,-0.07883881509036048,0.3991841072163225,0.029828688147892708,-0.01430503692156954,0.08351675510150697,0.09109089091090891,60,32,0.3020586830205868
semi-static,"Semi, static",claude-opus-4-8,baseline_score,Baseline score,178,6,0.033707865168539325,16.0,10.127906976744185,5.872093023255815,-6.587142857142858,18.45664739884393,0.05139936427843333,-0.04496086416590206,0.17293978325001896,0.12023526891253916,0.01935527058687158,0.2504349614250488,0.010204602275626308,0.0010857876360539473,0.030353037655120256,0.025397460253974602,60,4,0.32420757924207577
semi-static,"Semi, static",claude-opus-4-8,final_score,Final score,178,6,0.033707865168539325,89.66666666666667,79.09302325581395,10.573643410852725,-0.9657641212858721,21.652137009189637,0.06873691597415443,-0.005718809002324959,0.1343795663981577,0.07911199095798357,-0.044368090653211206,0.20029969142434192,0.00600835882880263,-0.003190938369881342,0.0168897135542847,0.5498450154984501,60,5,0.8391792399707397
semi-static,"Semi, static",claude-opus-4-8,score_gain,Final minus baseline score,178,6,0.033707865168539325,73.66666666666667,68.96511627906976,4.70155038759691,-16.61046624331551,23.056885391444688,0.02504031337685263,-0.07954559852688407,0.11047766094231413,-0.02164943238177529,-0.12003398493454326,0.09994842432587242,-0.001249861126541495,-0.008626986194414439,0.005308021840132695,0.8123187681231877,60,6,0.9118128187181281
semi-static,"Semi, static",claude-opus-4-8,mean_post_score,Mean score after baseline,178,6,0.033707865168539325,81.7,73.03081395348836,8.66918604651164,-5.655082922824327,21.578316912972056,0.058917823665652576,-0.03517426859328884,0.13717163440982688,0.055113185761398474,-0.0614256248851638,0.18029774002186877,0.0045906245512903005,-0.005538769301319296,0.015703262718046278,0.6945305469453055,60,6,0.9118128187181281
semi-static,"Semi, static",gemini-3.1-pro-preview,baseline_score,Baseline score,175,9,0.05142857142857143,15.444444444444445,9.987951807228916,5.456492637215529,-9.821543962661849,30.10456446574307,0.05842771437575465,-0.10188127465105778,0.2741029776332902,-0.02148395887435584,-0.245955421114601,0.2616204057284039,-0.0021099908064686297,-0.025485803808169446,0.024943599259498926,0.8839116088391161,60,7,1.0
semi-static,"Semi, static",gemini-3.1-pro-preview,final_score,Final score,175,9,0.05142857142857143,80.66666666666667,81.13855421686748,-0.47188755020080464,-16.788041599727375,13.587958579881645,-0.00401521634740899,-0.1402080413391279,0.1024253858907817,-0.1151583266977754,-0.25052419500276674,-0.0010626495363018234,-0.010716315319459853,-0.0296366782784648,-6.789782269236137e-05,0.022897710228977103,60,5,0.32056794320567944
semi-static,"Semi, static",gemini-3.1-pro-preview,score_gain,Final minus baseline score,175,9,0.05142857142857143,65.22222222222223,71.15060240963855,-5.928380187416323,-34.51495098039215,16.631754927077015,-0.040526906189163193,-0.20812390434968536,0.10807131183843137,-0.07084123438866881,-0.2818569953666677,0.12158010743356507,-0.004926115818120551,-0.02100850606099409,0.008451512495089502,0.5093490650934906,60,8,0.9610675296106752
semi-static,"Semi, static",gemini-3.1-pro-preview,mean_post_score,Mean score after baseline,175,9,0.05142857142857143,77.78888888888889,74.60843373493977,3.1804551539491257,-10.892228914248147,16.528992733312588,0.028173881613469523,-0.09669346516169601,0.12822604822254655,-0.09296151397853561,-0.19398447872900984,-0.011195710144574265,-0.009555597048991256,-0.026753582930574248,-0.000847181512971374,0.0182981701829817,60,8,0.32056794320567944
semi-prospective,"Semi, prospective",three-model-majority,baseline_score,Baseline score,179,6,0.0335195530726257,9.833333333333334,10.468208092485549,-0.6348747591522148,-10.172704378148005,6.790295349983569,-0.005522089565293181,-0.06558181895553852,0.062246027374224244,0.009179747167476349,-0.08697222380320219,0.09814155475489549,0.0007778562282349848,-0.007286459242226713,0.011555545362564108,0.881011898810119,60,5,1.0
semi-prospective,"Semi, prospective",three-model-majority,final_score,Final score,179,6,0.0335195530726257,80.5,84.81502890173411,-4.3150289017341095,-19.136440677966103,9.289617446863147,-0.03899287422785318,-0.14137812112235046,0.06664907820691807,-0.0099073860096625,-0.19676106975755175,0.1316338400064029,-0.0019631259508891287,-0.046582738155335965,0.022259155189587515,1.0,60,5,1.0
semi-prospective,"Semi, prospective",three-model-majority,score_gain,Final minus baseline score,179,6,0.0335195530726257,70.66666666666667,74.34682080924856,-3.680154142581884,-21.520475870412692,13.648295454545458,-0.023518725599065676,-0.11001816195951886,0.07254082127452745,-0.01263404556138841,-0.11587920816108141,0.11304978785204298,-0.0010081206773509775,-0.012034677796775103,0.008523108059616008,0.865013498650135,60,6,1.0
semi-prospective,"Semi, prospective",three-model-majority,mean_post_score,Mean score after baseline,179,6,0.0335195530726257,79.71666666666667,82.87225433526011,-3.1555876685934408,-19.357351260504206,10.22813817594833,-0.03128784561394647,-0.1476741906877663,0.08438683906932519,-0.0029736601206270916,-0.2148544844438041,0.1525804806314951,-0.000707412361040633,-0.052653240628007116,0.040548876550587115,0.986001399860014,60,6,1.0
semi-prospective,"Semi, prospective",complete-panel-any-detector,baseline_score,Baseline score,179,56,0.3128491620111732,8.5,11.333333333333334,-2.833333333333334,-9.059944642728134,3.4881674946103423,-0.06348351261573522,-0.1838430220752025,0.09085349264683958,-0.025526538717244817,-0.13846566297591267,0.08188330828201652,-0.003949116235654537,-0.02332539506641268,0.01403308243071535,0.7657234276572342,60,15,0.9083411658834117
semi-prospective,"Semi, prospective",complete-panel-any-detector,final_score,Final score,179,56,0.3128491620111732,76.78571428571429,88.26016260162602,-11.47444831591173,-23.390885234661823,-1.886255901764585,-0.267104525692345,-0.4580813057213467,-0.04937457703615571,0.1293315548144443,-0.0286949456202235,0.30808018464862746,0.046787835162857665,-0.010009009338725425,0.13469405009769864,0.051794820517948204,60,14,0.7359264073592641
semi-prospective,"Semi, prospective",complete-panel-any-detector,score_gain,Final minus baseline score,179,56,0.3128491620111732,68.28571428571429,76.92682926829268,-8.641114982578387,-23.378475285446974,3.0830824291271197,-0.14225431615214557,-0.3456608758055606,0.05346547356276551,0.07611946921172495,-0.0336797704457727,0.1922989616277199,0.011089327450860751,-0.0049036481788620944,0.030231531787236768,0.34056594340565943,60,20,0.7359264073592641
semi-prospective,"Semi, prospective",complete-panel-any-detector,mean_post_score,Mean score after baseline,179,56,0.3128491620111732,74.63928571428572,86.46666666666667,-11.827380952380949,-21.82698581826416,-3.597324357572436,-0.30208689657228077,-0.48496862938623214,-0.10768357253622513,0.0727504191134708,-0.06387075229907102,0.1900374188613213,0.03159775212648154,-0.02931757125124115,0.08758222349505614,0.36096390360963904,60,20,0.7359264073592641
semi-prospective,"Semi, prospective",gpt-5.6-sol,baseline_score,Baseline score,180,55,0.3055555555555556,8.8,11.152,-2.3519999999999985,-8.647343606913918,3.4805174842030357,-0.05250054028837267,-0.17261086874953682,0.09192947546246753,0.0030887892751343712,-0.08893890042026383,0.1014526875920069,0.00047703095930925744,-0.013910596140474999,0.018349151196310382,0.9711028897110289,60,15,1.0
semi-prospective,"Semi, prospective",gpt-5.6-sol,final_score,Final score,180,55,0.3055555555555556,77.0909090909091,87.736,-10.64509090909091,-22.98405106826635,-0.5944252498535806,-0.24493934086488667,-0.460717706917677,-0.01585118722975492,0.1180939927647809,-0.035884360156584846,0.2996549562848788,0.04163042127500932,-0.012732866917994825,0.1313620541844016,0.06919308069193081,60,14,0.3020586830205868
semi-prospective,"Semi, prospective",gpt-5.6-sol,score_gain,Final minus baseline score,180,55,0.3055555555555556,68.2909090909091,76.584,-8.293090909090907,-23.698377439613417,4.1531145224913315,-0.1355546735677236,-0.3552660673809908,0.07119039263271966,0.04539428017781824,-0.05442617026594284,0.14632760907373327,0.006541716421784955,-0.008450079939333891,0.02209617353061085,0.5680431956804319,60,20,0.9075092490750925
semi-prospective,"Semi, prospective",gpt-5.6-sol,mean_post_score,Mean score after baseline,180,55,0.3055555555555556,75.08727272727272,85.97199999999998,-10.884727272727261,-21.437891757825486,-2.2484801976346254,-0.2758856616618732,-0.4854835750496867,-0.06325390342185339,0.043762396859205716,-0.07960072754039782,0.1622252414646836,0.017898573634230086,-0.03563074432340612,0.07098169807040862,0.561943805619438,60,20,0.9075092490750925
semi-prospective,"Semi, prospective",claude-opus-4-8,baseline_score,Baseline score,179,3,0.01675977653631285,11.666666666666666,10.426136363636363,1.2405303030303028,-10.92893729207206,10.888610970035552,0.0076955745066600014,-0.05049712241614717,0.07206331229924269,0.004993124209000402,-0.03625602703177013,0.04887040206925735,0.0002991754723980708,-0.0025701362674175245,0.0037240572951328047,1.0,60,2,1.0
semi-prospective,"Semi, prospective",claude-opus-4-8,final_score,Final score,179,3,0.01675977653631285,72.33333333333333,84.88068181818181,-12.547348484848484,-35.40674157303371,5.578212290502798,-0.08086708427489656,-0.17917701185857027,0.028597527168956974,-0.025687126047972006,-0.2512510137627436,0.16919956428657812,-0.0035990642432967403,-0.048859457257325094,0.020882157549163696,1.0,60,3,1.0
semi-prospective,"Semi, prospective",claude-opus-4-8,score_gain,Final minus baseline score,179,3,0.01675977653631285,60.666666666666664,74.45454545454545,-13.787878787878789,-39.480898876404495,3.3074890857729815,-0.06284395615776518,-0.13933624025984181,0.011790017256158325,-0.015046095646783227,-0.11432893272143305,0.10757111547706422,-0.0008489437282955595,-0.008927874024139533,0.006364338610741056,0.8027197280271973,60,3,0.9118128187181281
semi-prospective,"Semi, prospective",claude-opus-4-8,mean_post_score,Mean score after baseline,179,3,0.01675977653631285,71.60000000000001,82.95681818181818,-11.35681818181817,-31.66862359550561,9.092430167597739,-0.08031013707829604,-0.18147785755327553,0.04908427679687117,-0.05579151360155259,-0.27592606831891675,0.1504584478741436,-0.009385003989805712,-0.05942067748731508,0.024424132378333647,0.8141185881411859,60,3,0.9118128187181281
semi-prospective,"Semi, prospective",gemini-3.1-pro-preview,baseline_score,Baseline score,180,8,0.044444444444444446,7.375,10.575581395348838,-3.200581395348838,-11.075232396984754,3.6057142857142557,-0.03196157685407844,-0.09383442567445627,0.0407080725691978,-0.03723901053907709,-0.14167726315840518,0.06297391232474836,-0.0036373610647331017,-0.015569066376542054,0.007248561601811471,0.6036396360363964,60,7,0.9610675296106752
semi-prospective,"Semi, prospective",gemini-3.1-pro-preview,final_score,Final score,180,8,0.044444444444444446,74.25,84.95930232558139,-10.70930232558139,-27.934786030018948,1.4813686180165522,-0.11024101795154805,-0.2441540074932593,0.01580169278248515,0.0041803656170166376,-0.15641941986821992,0.11437312335039418,0.000932024356903194,-0.042445542188817,0.023153850064212483,0.9844015598440156,60,7,1.0
semi-prospective,"Semi, prospective",gemini-3.1-pro-preview,score_gain,Final minus baseline score,180,8,0.044444444444444446,66.875,74.38372093023256,-7.508720930232556,-23.243473602181957,6.046899749373419,-0.05490816102661633,-0.1395796311603808,0.04442748209625938,0.036456969677647964,-0.08431547003496108,0.15183238714509642,0.003322776595192358,-0.008731209775893851,0.014740118466932208,0.6627337266273373,60,8,0.9610675296106752
semi-prospective,"Semi, prospective",gemini-3.1-pro-preview,mean_post_score,Mean score after baseline,180,8,0.044444444444444446,73.675,83.06337209302325,-9.38837209302325,-24.565746984063722,2.3502890173410456,-0.10645712603406612,-0.22816513321106482,0.026535849462811897,0.0366989123097274,-0.15299056369989347,0.17572808382819938,0.009492935081706153,-0.041645006355139534,0.04982058799519305,0.7551244875512448,60,8,0.9610675296106752
